"","id","original_title","genres","release_date","revenue","budget","runtime","animation","comedy","family","adventure","fantasy","drama","romance","action","crime","thriller","history","mystery","music","horror","war","documentary","western","scifi"
"228","8467","dumbanddumber","[{'id': 35, 'name': 'Comedy'}]","1994-12-16",247275374,"16000000",107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"229","10451","ÈÈˇÁîÂ","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","1994-08-03",7294403,"0",123,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"231","18395","exittoeden","[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]","1994-10-14",6841570,"0",113,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"232","522","edwood","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","1994-09-27",5887457,"18000000",127,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"236","15789","agoofymovie","[{'id': 10749, 'name': 'Romance'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]","1995-04-07",35348597,"0",78,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"237","27303","hideaway","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","1995-03-03",12201255,"15000000",103,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"240","47867","gordy","[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]","1995-05-12",3992809,"0",90,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"243","14275","hoopdreams","[{'id': 99, 'name': 'Documentary'}]","1994-09-12",7830611,"700000",171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"244","1024","heavenlycreatures","[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]","1994-09-02",3049135,"5000000",99,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"245","17207","houseguest","[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","1995-01-06",26325256,"10500000",113,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"247","14819","heavyweights","[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]","1995-02-17",17689177,"0",100,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"250","628","interviewwiththevampire","[{'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}]","1994-11-11",223664608,"60000000",123,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"251","87729","jeffersoninparis","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","1995-03-31",2474000,"14000000",139,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"253","6280","junior","[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]","1994-11-22",3.7e+07,"60000000",109,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"257","11","starwars","[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]","1977-05-25",775398007,"11000000",121,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"262","18183","comoaguaparachocolate","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","1992-04-16",21665468,"2000000",105,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"263","4476","legendsofthefall","[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]","1994-12-16",160638883,"30000000",133,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"268","28313","losingisaiah","[{'id': 18, 'name': 'Drama'}]","1995-03-17",7603766,"17000000",106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"270","3036","frankenstein","[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]","1994-11-04",112006296,"45000000",123,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
"273","8986","milkmoney","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","1994-08-31",18137661,"0",108,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"274","10510","miracleon34thstreet","[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]","1994-11-18",46264384,"0",114,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"275","17402","miamirhapsody","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","1995-01-27",5,"6",95,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"277","8438","murderinthefirst","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","1995-01-20",17381942,"0",122,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"279","1945","nell","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","1994-12-23",106683817,"31000000",112,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"285","241","naturalbornkillers","[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]","1994-08-25",50282766,"34000000",119,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"287","527","oncewerewarriors","[{'id': 18, 'name': 'Drama'}]","1994-09-02",2201126,"0",99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"289","6950","outbreak","[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","1995-03-10",189859560,"50000000",127,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
"290","101","l„on","[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","1994-09-14",45284974,"16000000",110,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"291","63020","theperezfamily","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","1995-05-12",2832826,"11000000",113,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"293","680","pulpfiction","[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","1994-09-10",213928762,"8000000",154,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"294","41478","panther","[{'id': 18, 'name': 'Drama'}]","1995-11-10",6834525,"0",124,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"295","25296","pushinghands","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","1992-02-01",152322,"400000",105,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"296","40156","priest","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","1994-01-01",4176932,"0",98,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"300","12106","thequickandthedead","[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]","1995-02-09",18552460,"32000000",107,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"301","161495","roommates","[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","1995-03-01",12400000,"22000000",108,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"302","3586","pr„t„†porter","[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","1994-12-23",11300653,"15000000",133,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"310","22586","theswanprincess","[{'id': 16, 'name': 'Animation'}]","1994-11-18",9771658,"35000000",89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"312","2636","thespecialist","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","1994-10-07",170362582,"45000000",110,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"313","2164","stargate","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]","1994-10-27",196567262,"55000000",121,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"314","11395","thesantaclause","[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","1994-11-10",189833357,"22000000",97,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"315","278","theshawshankredemption","[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]","1994-09-23",28341469,"25000000",142,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"317","87078","suture","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","1993-09-14",102780,"0",96,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"323","9067","tankgirl","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]","1995-03-31",4064495,"25000000",98,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"325","193","startrekgenerations","[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]","1994-11-17",1.2e+08,"38000000",118,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"326","25066","talesfromthehood","[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","1995-05-24",1.2e+07,"6000000",98,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"329","11381","tommyboy","[{'id': 35, 'name': 'Comedy'}]","1995-03-31",32648673,"0",97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"333","1587","whatseatinggilbertgrape","[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]","1993-12-17",10032765,"11000000",118,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"334","9271","virtuosity","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","1995-08-04",24048000,"30000000",106,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
"335","2064","whileyouweresleeping","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","1995-04-21",182057016,"17000000",103,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"337","60855","doublehappiness","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","1994-09-07",759393,"0",87,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"338","236","murielswedding","[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","1994-09-29",15119639,"3000000",106,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"340","3049","aceventurapetdetective","[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]","1994-02-04",107217396,"15000000",86,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"341","2759","theadventuresofpriscillaqueenofthedesert","[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","1994-05-31",11220670,"0",104,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"343","10497","bittermoon","[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","1992-09-02",1862805,"5000000",139,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"345","9331","clearandpresentdanger","[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","1994-08-03",215887717,"62000000",141,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"346","10731","theclient","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]","1994-07-20",117615211,"45000000",119,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
"349","9495","thecrow","[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","1994-05-11",9.4e+07,"15000000",102,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"350","29973","cobb","[{'id': 18, 'name': 'Drama'}]","1994-12-02",1007583,"0",128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"351","888","theflintstones","[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","1994-05-26",341631208,"46000000",91,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"352","13","forrestgump","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","1994-07-06",677945399,"55000000",142,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"353","712","fourweddingsandafuneral","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","1994-03-09",254700832,"6000000",117,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"354","16295","higherlearning","[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]","1995-01-11",38290723,"0",127,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"355","48992","ilikeitlikethat","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","1994-10-14",1777020,"0",104,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"356","10879","ilovetrouble","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","1994-06-29",61947267,"45000000",123,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"359","41647","diemachtderbilderleniriefenstahl","[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]","1993-09-11",449707,"0",180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"360","8587","thelionking","[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]","1994-06-23",788241776,"45000000",89,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"361","1689","littlebuddha","[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","1993-12-01",4858139,"35000000",140,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"362","11596","newnightmare","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 14, 'name': 'Fantasy'}]","1994-10-13",18090181,"14000000",112,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
"363","854","themask","[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}]","1994-07-29",351583407,"23000000",101,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"366","36593","thenakedgun33‚Öìthefinalinsult","[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","1994-03-18",51132598,"30000000",83,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"368","2788","realitybites","[{'id': 18, 'name': 'Drama'}]","1994-02-18",20079850,"11500000",99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"369","10427","redrockwest","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","1993-07-08",2e+06,"8000000",98,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"373","1637","speed","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]","1994-06-09",350448145,"30000000",116,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"375","8831","timecop","[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]","1994-09-15",101646581,"27000000",99,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
"376","36955","truelies","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","1994-07-14",378882411,"115000000",141,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"377","10449","whenamanlovesawoman","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","1994-04-29",50021959,"0",126,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"379","12160","wyattearp","[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]","1994-06-24",25052000,"63000000",191,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"381","52038","amanofnoimportance","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","1994-12-22",953,"0",99,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"383","26352","alowdowndirtyshame","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","1994-11-23",29392418,"10000000",100,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"387","22067","jasonslyric","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","1994-09-28",20851521,"7000000",119,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"389","11667","streetfighter","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]","1994-12-22",99423521,"35000000",102,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"401","8011","highlanderiiithesorcerer","[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]","1994-11-29",36800000,"26000000",99,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"403","2654","inthemouthofmadness","[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","1994-12-12",8946600,"8000000",95,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"406","2758","addamsfamilyvalues","[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]","1993-11-19",48919043,"0",94,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"408","10436","theageofinnocence","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","1993-09-17",32255440,"34000000",139,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"410","46094","theairupthere","[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","1994-01-07",21011500,"17080000",107,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"412","11853","badgirls","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]","1994-04-22",15240435,"0",99,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"416","306","beverlyhillscopiii","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","1994-05-24",119208989,"50000000",104,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"418","26203","blink","[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","1994-01-26",16668552,"0",106,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
"419","178","blownaway","[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","1994-07-01",30156002,"0",121,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"422","4722","bodysnatchers","[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","1993-06-09",428868,"13000000",87,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"423","18215","boxinghelena","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","1993-06-18",1796389,"0",107,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"424","1607","abronxtale","[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]","1993-09-14",17287898,"22000000",121,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"425","26391","cabinboy","[{'id': 35, 'name': 'Comedy'}]","1994-01-07",3662459,"0",80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426","117553","calendargirl","[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","1993-09-03",2570145,"13000000",90,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"427","6075","carlitosway","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","1993-11-10",36516012,"30000000",144,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
"429","18658","cleanslate","[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]","1994-05-06",7355425,"0",107,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"430","9350","cliffhanger","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]","1993-05-28",255000211,"70000000",112,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"432","2124","colorofnight","[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]","1994-08-19",19726050,"40000000",121,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
"436","11566","dave","[{'id': 35, 'name': 'Comedy'}]","1993-05-07",6.3e+07,"0",110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"437","9571","dazedandconfused","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","1993-09-24",7993039,"6900000",102,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"438","9739","demolitionman","[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]","1993-10-08",159055768,"57000000",115,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"447","18551","fleshandbone","[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]","1993-11-05",9488998,"0",126,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
"449","9024","forloveormoney","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","1993-10-01",11146270,"30000000",94,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"450","37233","thefirm","[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","1993-06-30",270248367,"42000000",154,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"451","1634","freewilly","[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]","1993-07-16",153698625,"20000000",112,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"453","5503","thefugitive","[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]","1993-08-06",368875760,"44000000",130,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0
"454","35588","geronimoanamericanlegend","[{'id': 36, 'name': 'History'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]","1993-12-10",18635620,"35000000",115,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
"455","2087","thegetaway","[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","1994-02-11",30,"0",115,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"459","4916","guiltyassin","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","1993-06-04",22886222,"0",107,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"460","2019","hardtarget","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","1993-08-20",74189677,"18000000",97,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"462","9255","hotshotspartdeux","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]","1993-05-21",133752825,"25000000",86,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"469","12475","inthearmynow","[{'id': 35, 'name': 'Comedy'}]","1994-08-12",28881266,"0",91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"470","9386","inthelineoffire","[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]","1993-07-08",176997168,"40000000",128,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0
"471","7984","inthenameofthefather","[{'id': 18, 'name': 'Drama'}]","1993-12-12",65796862,"13000000",133,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
