"","X","budget","runtime","comedy","family","adventure","drama","history","horror","documentary","actorMovieCount","directorMovieCount","domestic","newyearsday","presidentsday","christmaseve","newyearsdayobserved","DirectorEarnings","success_1_to_1"
"895",895,1200000,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"896",896,1.8e+07,136,0,0,1,0,0,0,0,11,21,1,0,0,0,0,2323065488,1
"897",897,5e+05,122,0,0,0,1,0,0,0,0,2,1,0,0,0,0,102312338,1
"898",898,1.5e+07,114,0,0,0,1,0,1,0,0,3,1,0,0,0,0,62235452,1
"899",899,2e+07,97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"900",900,1.5e+07,93,0,0,1,0,0,0,0,13,1,1,0,0,0,0,30218387,1
"901",901,24078133.8007948,110,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"902",902,5.5e+07,134,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
"903",903,3e+05,94,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"904",904,24078133.8007948,96,1,0,0,0,0,0,0,2,1,0,0,0,0,0,42487325,1
"905",905,1.4e+07,94,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"906",906,4e+06,95,0,0,0,1,0,0,0,0,1,1,0,0,0,0,119137784,1
"907",907,3.5e+07,111,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1432687,0
"908",908,2.6e+07,115,0,0,0,1,0,1,0,0,6,1,0,0,0,0,770576274,1
"909",909,2e+07,108,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"910",910,2.5e+07,98,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
"911",911,24078133.8007948,126,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
"912",912,8e+06,98,1,0,0,0,0,0,0,3,3,0,0,0,0,0,48332653,1
"913",913,8045760,95,1,0,0,0,0,0,0,2,2,0,0,0,0,0,13181693,1
"914",914,25530000,95,0,1,1,0,0,0,0,3,0,1,0,0,0,0,0,0
"915",915,7e+06,92,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1
"916",916,24078133.8007948,84,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0
"917",917,24078133.8007948,109,1,0,0,1,0,0,0,0,1,0,0,0,0,0,180622424,1
"918",918,24078133.8007948,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"919",919,1900000,98,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"920",920,5e+06,118,0,0,1,0,0,0,0,9,3,1,0,0,0,0,31503902,1
"921",921,24078133.8007948,90,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0
"922",922,1e+07,109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"923",923,1.2e+07,145,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
"924",924,24078133.8007948,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"925",925,5.5e+07,142,1,0,0,1,0,0,0,3,4,1,0,0,0,0,507286645,1
"926",926,3.5e+07,115,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"927",927,4e+07,138,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"928",928,1.2e+07,86,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"929",929,250000,71,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"930",930,6e+06,117,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1
"931",931,24078133.8007948,106,0,0,0,1,0,0,0,2,2,0,0,0,0,0,212058987,0
"932",932,24078133.8007948,102,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
"933",933,1.1e+07,100,0,0,0,1,0,0,0,0,1,1,0,0,0,0,15431177,1
"934",934,24078133.8007948,86,1,0,0,1,0,0,0,1,1,1,0,0,0,0,7587485,0
"935",935,291000,71,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
"936",936,24078133.8007948,118,1,0,0,1,0,0,0,1,7,0,0,0,0,0,723993221,0
"937",937,2e+07,120,0,0,0,1,0,0,0,6,3,0,0,0,0,0,180337280,0
"938",938,24078133.8007948,113,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"939",939,3e+06,93,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"940",940,24078133.8007948,91,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"941",941,1.1e+07,89,1,0,0,0,0,1,0,1,1,0,0,0,0,0,4064495,1
"942",942,3e+07,97,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"943",943,1e+07,90,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"944",944,7e+06,103,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"945",945,24078133.8007948,94,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"946",946,3500000,116,0,0,0,1,0,0,0,0,1,1,0,0,0,0,7900000,1
"947",947,3500000,91,1,0,0,0,0,0,0,7,2,1,0,0,0,0,243225877,1
"948",948,550000,95,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"949",949,5e+06,100,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"950",950,2800000,88,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"951",951,3e+06,86,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"952",952,1.1e+07,130,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"953",953,24078133.8007948,103,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"954",954,1100000,99,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1519796,1
"955",955,1.9e+07,108,0,0,0,0,0,1,0,4,10,1,0,0,0,0,803238822,1
"956",956,1650000,118,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1
"957",957,2e+06,115,0,0,1,0,0,0,0,7,1,1,0,0,0,0,1.1e+07,1
"958",958,24078133.8007948,111,1,0,0,1,0,0,0,0,3,0,0,0,0,0,45560128,0
"959",959,24078133.8007948,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"960",960,24078133.8007948,85,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"961",961,24078133.8007948,93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"962",962,1.4e+07,149,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1
"963",963,24078133.8007948,85,1,0,0,1,0,0,0,0,1,1,0,0,0,0,104507,0
"964",964,24078133.8007948,109,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1300000,0
"965",965,24078133.8007948,90,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"966",966,5500000,95,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"967",967,4.5e+07,102,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1
"968",968,3e+06,112,0,0,1,1,1,0,0,10,4,1,0,0,0,0,364031086,1
"969",969,24078133.8007948,102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"970",970,24078133.8007948,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"971",971,24078133.8007948,111,0,0,0,1,1,0,0,1,3,0,0,0,0,0,411249727,0
"972",972,1300000,162,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1
"973",973,6500000,120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"974",974,3.6e+07,106,0,0,0,0,0,0,0,1,1,1,0,0,0,0,63327201,0
"975",975,24078133.8007948,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"976",976,24078133.8007948,104,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
"977",977,24078133.8007948,113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"978",978,2e+06,118,0,0,0,1,0,0,0,3,3,1,0,0,0,0,17600005,1
"979",979,3.5e+07,115,0,0,0,1,1,0,0,1,2,0,0,0,0,0,62095082,0
"980",980,4e+07,100,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"981",981,2400000,120,0,0,0,1,0,0,0,0,2,1,0,0,0,0,5226156,1
"982",982,24078133.8007948,139,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"983",983,30250000,105,1,0,0,0,0,0,0,4,2,1,0,0,0,0,647204984,1
"984",984,24078133.8007948,124,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"985",985,3e+07,107,1,0,0,0,0,0,0,5,3,1,0,0,0,0,198376292,1
"986",986,24078133.8007948,83,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8826094,0
"987",987,2.8e+07,98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"988",988,24078133.8007948,107,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"989",989,1e+06,81,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"990",990,5.4e+07,121,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0
"991",991,5e+07,125,0,0,0,1,0,0,0,1,3,1,0,0,0,0,958052498,0
"992",992,7500000,101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"993",993,24078133.8007948,89,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
"994",994,1.2e+07,108,1,0,0,0,0,0,0,0,3,1,0,0,0,0,10957259,0
"995",995,3e+06,99,1,0,0,0,0,0,0,0,2,0,0,0,0,0,19310550,1
"996",996,12500000,100,0,0,0,1,0,0,0,5,1,1,0,0,0,0,22540359,0
"997",997,24078133.8007948,90,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"998",998,24078133.8007948,105,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"999",999,2500000,118,1,0,0,1,0,0,0,0,1,0,0,0,0,0,16178959,1
"1000",1000,6500000,98,1,0,0,0,0,0,0,2,3,1,0,0,0,0,396533187,1
"1001",1001,24078133.8007948,102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1002",1002,24078133.8007948,104,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1003",1003,1e+07,105,0,0,0,1,0,0,0,2,3,1,0,0,0,0,1300796548,0
"1004",1004,5e+06,121,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1005",1005,2e+06,87,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"1006",1006,24078133.8007948,110,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22730842,0
"1007",1007,2.5e+07,96,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"1008",1008,24078133.8007948,130,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1009",1009,1e+06,107,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"1010",1010,2500000,110,0,0,1,0,0,0,0,6,7,1,0,0,0,0,414103285,1
"1011",1011,24078133.8007948,150,0,0,0,1,0,0,0,1,1,0,0,0,0,0,5.6e+07,1
"1012",1012,3e+05,105,1,0,1,0,0,0,0,0,1,0,0,0,0,0,104324083,1
"1013",1013,2.5e+07,145,0,0,0,1,0,0,0,9,3,1,0,0,0,0,154052604,1
"1014",1014,1e+06,95,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1
"1015",1015,24078133.8007948,117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1016",1016,24078133.8007948,86,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1017",1017,1e+07,126,0,0,0,1,0,0,0,2,1,1,0,0,0,0,10012022,1
"1018",1018,3500000,105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1019",1019,24078133.8007948,90,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1020",1020,24078133.8007948,101,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1021",1021,4e+07,98,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1
"1022",1022,9e+06,97,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"1023",1023,7e+05,112,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"1024",1024,6e+05,78,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1025",1025,5500000,140,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1026",1026,3.3e+07,116,0,0,0,1,0,0,0,0,5,1,0,0,0,0,617854682,1
"1027",1027,10500000,89,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"1028",1028,13200000,115,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1029",1029,2.5e+07,111,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1
"1030",1030,24078133.8007948,108,1,0,0,1,0,0,0,0,1,0,0,0,0,0,264118201,1
"1031",1031,3.5e+07,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1032",1032,24078133.8007948,107,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1
"1033",1033,14600000,101,1,0,0,1,0,0,0,3,1,1,0,0,0,0,90383208,1
"1034",1034,24078133.8007948,107,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"1035",1035,2600000,104,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"1036",1036,24078133.8007948,122,0,0,0,0,0,0,0,2,2,0,0,0,0,0,11235000,0
"1037",1037,24078133.8007948,111,1,0,0,1,0,0,0,6,3,0,0,0,0,0,464632962,1
"1038",1038,1e+07,101,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"1039",1039,24078133.8007948,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1040",1040,8500000,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1041",1041,24078133.8007948,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1042",1042,5e+06,88,0,0,0,0,0,1,0,2,1,1,0,0,0,0,14356479,1
"1043",1043,5e+06,96,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"1044",1044,1.7e+07,86,0,0,0,0,0,1,0,1,1,0,0,0,0,0,56870414,1
"1045",1045,2500000,98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1046",1046,1.3e+07,94,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"1047",1047,5e+06,88,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"1048",1048,1e+05,120,0,0,0,0,0,0,0,0,1,0,0,1,0,0,17137302,1
"1049",1049,4e+07,94,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"1050",1050,24078133.8007948,113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1051",1051,24078133.8007948,111,0,0,0,1,0,0,0,0,2,0,0,0,0,0,16805406,0
"1052",1052,24078133.8007948,89,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1053",1053,5e+07,88,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"1054",1054,24078133.8007948,110,1,0,0,0,0,0,0,0,2,0,0,0,0,0,68946345,0
"1055",1055,1.2e+07,92,1,0,0,0,0,0,0,8,4,1,0,0,0,0,772567931,1
"1056",1056,24078133.8007948,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1057",1057,3.2e+07,106,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1
"1058",1058,4e+06,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1059",1059,1.8e+07,97,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1
"1060",1060,2.3e+07,98,0,0,0,0,0,0,0,2,1,1,0,0,0,0,39438674,0
"1061",1061,24078133.8007948,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1062",1062,24078133.8007948,105,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"1063",1063,24078133.8007948,104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1064",1064,24078133.8007948,82,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1065",1065,2.3e+07,93,0,0,0,0,0,0,0,0,2,1,0,0,0,0,182821571,1
"1066",1066,1.4e+07,86,1,0,0,0,0,0,0,0,1,1,0,0,0,0,17782178,0
"1067",1067,24078133.8007948,104,1,0,0,1,0,0,0,2,1,0,0,0,0,0,7103973,0
"1068",1068,1e+07,79,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1069",1069,1.5e+07,130,1,0,0,1,0,0,0,7,18,0,0,0,0,0,2171288210,1
"1070",1070,24078133.8007948,112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1071",1071,24078133.8007948,102,1,0,0,1,0,0,0,2,2,0,0,0,0,0,69971262,0
"1072",1072,1.2e+07,99,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"1073",1073,24078133.8007948,100,1,1,0,1,0,0,0,6,1,0,0,0,0,0,59209,0
"1074",1074,24078133.8007948,96,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1075",1075,2.4e+07,146,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"1076",1076,1e+06,95,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"1077",1077,1.2e+07,102,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"1078",1078,1e+06,94,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"1079",1079,5e+06,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1080",1080,3950000,127,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1.2e+07,1
"1081",1081,24078133.8007948,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1082",1082,24078133.8007948,137,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1083",1083,2.3e+07,126,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"1084",1084,5e+07,129,0,0,0,1,0,0,0,1,3,1,0,0,0,0,390423076,1
"1085",1085,24078133.8007948,91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1086",1086,24078133.8007948,98,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4786789,0
"1087",1087,4e+07,129,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,1
"1088",1088,24078133.8007948,82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1089",1089,24078133.8007948,108,0,0,0,1,0,0,0,0,4,0,0,0,0,0,10195805,0
"1090",1090,2.5e+07,127,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"1091",1091,24078133.8007948,88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1092",1092,1.5e+07,103,0,0,0,1,0,0,0,1,1,0,0,0,0,0,24048000,0
"1093",1093,4.2e+07,115,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"1094",1094,2e+06,109,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"1095",1095,24078133.8007948,127,0,0,0,1,0,0,0,1,1,0,0,0,0,0,29381649,1
"1096",1096,24078133.8007948,112,1,0,0,1,0,0,0,0,1,0,0,0,0,0,5405500,0
"1097",1097,1.6e+07,116,0,0,1,0,0,0,0,2,1,1,0,0,0,0,76382,0
"1098",1098,2.6e+07,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1099",1099,5500000,105,0,0,0,0,0,0,0,18,24,1,0,0,0,0,2451967490,1
"1100",1100,24078133.8007948,119,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3565109,0
"1101",1101,24078133.8007948,105,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,1
"1102",1102,24078133.8007948,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1103",1103,9e+06,94,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1104",1104,1.1e+07,92,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1105",1105,2.8e+07,96,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1106",1106,24078133.8007948,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1107",1107,24078133.8007948,115,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"1108",1108,24078133.8007948,103,1,0,0,1,0,0,0,0,1,1,0,0,0,0,93282604,0
"1109",1109,1.5e+07,93,1,0,0,1,0,0,0,3,1,1,0,0,0,0,90683916,0
"1110",1110,2.2e+07,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1111",1111,24078133.8007948,102,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
"1112",1112,24078133.8007948,89,1,1,1,1,0,0,0,2,3,0,0,0,0,0,286720002,1
"1113",1113,1e+06,87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1114",1114,2.4e+07,107,1,0,0,0,0,0,0,0,3,0,0,0,0,0,72498166,0
"1115",1115,3e+07,86,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1116",1116,24078133.8007948,93,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0
"1117",1117,3.5e+07,87,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1118",1118,2.6e+07,84,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1.9e+07,1
"1119",1119,24078133.8007948,98,1,0,0,0,0,0,0,0,1,0,0,0,0,0,28890240,1
"1120",1120,10500000,113,1,1,0,0,0,0,0,0,2,0,0,0,0,0,4374500,1
"1121",1121,24078133.8007948,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1122",1122,24078133.8007948,88,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1123",1123,7e+06,89,0,0,0,0,0,1,0,0,1,1,0,0,0,0,779820,1
"1124",1124,24078133.8007948,102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1125",1125,7e+06,90,0,0,0,0,0,1,0,0,1,1,0,0,0,0,10442808,1
"1126",1126,658000,90,0,0,0,0,0,1,0,2,1,1,0,0,0,0,1400000,1
"1127",1127,24078133.8007948,140,0,0,0,1,0,0,0,1,3,1,0,0,0,0,27493916,1
"1128",1128,1250000,118,0,0,0,1,0,0,0,2,3,1,0,0,0,0,2e+07,1
"1129",1129,24078133.8007948,115,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1130",1130,24078133.8007948,108,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"1131",1131,24078133.8007948,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1132",1132,1e+07,116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1133",1133,24078133.8007948,127,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"1134",1134,6e+05,99,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"1135",1135,24078133.8007948,109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1136",1136,24078133.8007948,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1137",1137,24078133.8007948,79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1138",1138,24078133.8007948,94,1,0,0,1,1,0,0,1,1,0,0,0,0,0,2225098,0
"1139",1139,24078133.8007948,122,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1140",1140,24078133.8007948,130,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1141",1141,103000,104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1142",1142,50000,90,0,0,0,1,0,0,0,1,3,0,0,0,0,0,10140436,0
"1143",1143,24078133.8007948,97,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3623330,0
"1144",1144,8575000,145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1145",1145,2.2e+07,132,0,0,0,1,0,0,0,2,1,1,0,0,0,0,42426912,1
"1146",1146,24078133.8007948,114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1147",1147,24078133.8007948,100,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"1148",1148,24078133.8007948,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1149",1149,2500000,117,1,0,0,1,0,0,0,0,3,0,0,0,0,0,43050913,0
"1150",1150,24078133.8007948,111,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
"1151",1151,1.7e+07,100,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1
"1152",1152,1200000,161,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5321508,1
"1153",1153,7275000,110,0,0,0,1,0,0,0,2,1,0,0,0,0,0,2e+06,1
"1154",1154,24078133.8007948,94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1155",1155,24078133.8007948,104,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1156",1156,6843500,107.440816326531,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"1157",1157,24078133.8007948,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1158",1158,225000,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1159",1159,1500000,112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1160",1160,24078133.8007948,109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1161",1161,24078133.8007948,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1162",1162,5e+06,91,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"1163",1163,24078133.8007948,145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1164",1164,2.8e+07,118,0,0,1,0,0,0,0,8,11,1,0,0,0,0,2905072374,1
"1165",1165,24078133.8007948,130,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"1166",1166,1.1e+07,105,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"1167",1167,1500000,103,0,0,0,0,0,1,0,2,2,1,0,0,0,0,638170149,1
"1168",1168,1e+07,97,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
"1169",1169,4.6e+07,118,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"1170",1170,24078133.8007948,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1171",1171,24078133.8007948,93,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"1172",1172,11400000,115,1,0,0,1,0,0,0,3,2,0,0,0,0,0,302803685,0
"1173",1173,5e+07,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1174",1174,3500000,115,0,0,0,0,0,1,0,2,2,0,0,0,0,0,33006806,1
"1175",1175,24078133.8007948,110,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
"1176",1176,24078133.8007948,144,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1067838,0
"1177",1177,8e+06,122,0,0,0,1,1,0,0,0,1,0,0,0,0,0,112156811,1
"1178",1178,1.1e+07,95,0,0,0,1,0,0,0,0,1,0,0,0,0,0,43763247,1
"1179",1179,24078133.8007948,97,0,0,0,1,0,0,0,0,1,0,0,0,0,0,249083,0
"1180",1180,24078133.8007948,102,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1181",1181,24078133.8007948,103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1182",1182,5.5e+07,107,1,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0
"1183",1183,3500000,96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1184",1184,2e+06,108,0,0,0,0,0,1,0,0,1,1,0,0,0,0,809,0
"1185",1185,24078133.8007948,106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1186",1186,2e+06,100,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
