"","id","release_date","revenue","budget","runtime","animation","comedy","family","adventure","fantasy","drama","romance","action","crime","thriller","history","mystery","music","horror","war","documentary","western","scifi","Actor","Director","actorMovieCount","directorMovieCount","directorEarnings","domestic","quarter","success_1_to_1","numOfHolidays","newyearsday","martinlutherkingjrday","valentinesday","presidentsday","goodfriday","mothersday","memorialday","fathersday","independenceday","laborday","columbusday","veteransday","thanksgivingday","christmaseve","christmasday","independencedayobserved","christmasdayobserved","newyearsdayobserved","christmaseveobserved","veteransdayobserved","related_holiday"
"2384",2442,"1996-03-01",551281,24078133.8007948,96,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,"samelliott","rogerchristian",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2385",19912,"2009-08-26",186167139,4e+07,82,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"bobbycampo","davidrellis",0,1,10126458,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2386",37233,"1993-06-30",270248367,4.2e+07,154,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,"tomcruise","sydneypollack",3,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2387",177,"1991-09-09",41895491,2.4e+07,137,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"jeffbridges","terrygilliam",8,3,180290981,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2388",11815,"1958-07-16",3e+06,7e+05,94,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,"davidhedison","kurtneumann",0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2389",9426,"1986-08-15",60629159,1.5e+07,96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"jeffgoldblum","davidcronenberg",2,6,154191892,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2390",10344,"1989-02-10",38903179,24078133.8007948,105,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"ericstoltz","chriswalas",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2391",790,"1980-02-08",21378361,1e+06,89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"adriennebarbeau","johncarpenter",0,6,123399514,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2392",31603,"1980-01-01",8894289,24078133.8007948,117,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"georgecscott","johngavildsen",2,3,240678123,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2393",51434,"1990-03-08",1305887,24078133.8007948,91,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"royscheider","johnfrankenheimer",0,2,81796749,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2394",10948,"1981-07-10",29800000,1.2e+07,82,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"mickeyrooney","tedberman",0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2395",12537,"1981-08-28",2689068,24078133.8007948,124,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"merylstreep","karelreisz",5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2396",10779,"1996-07-18",29359216,3e+07,110,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"michaeljfox","peterjackson",1,2,1892471932,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2397",199373,"2013-07-18",5496951,27220000,105,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"nicolascage","scottwalker",1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2398",5503,"1993-08-06",368875760,4.4e+07,130,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,"harrisonford","andrewdavis",4,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2399",21612,"1996-01-26",1227324,12500000,99,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"christopherwalken","abelferrara",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2400",299245,"2015-07-10",42664410,1e+05,87,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"cassidygifford","traviscluff",0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2401",17689,"1977-12-21",26414658,5500000,109,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,"clinteastwood","clinteastwood",14,22,2393752832,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2402",16885,"1998-05-01",1214198,24078133.8007948,124,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,"brendangleeson","johnboorman",1,1,28008462,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2403",2087,"1994-02-11",30,24078133.8007948,115,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,"alecbaldwin","rogerdonaldson",0,3,311875763,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2404",10586,"1996-10-11",7.5e+07,5e+07,109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"michaeldouglas","stephenhopkins",4,4,223995173,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2405",2046,"2000-12-22",12008642,1e+07,111,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,"cateblanchett","samraimi",4,1,491868548,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"None"
"2406",328425,"2015-07-30",58978653,5e+06,108,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"jasonbateman","joeledgerton",0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2407",17680,"2009-01-20",1007962,1700000,77,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"sashagrey","stevensoderbergh",0,3,216194177,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2408",2176,"2001-09-14",23619609,3e+07,106,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"leeleesobieski","danielsackheim",0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2410",242,"1990-12-24",136766062,5.4e+07,162,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,"alpacino","francisfordcoppola",6,2,274483665,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2411",8393,"1980-09-10",6e+07,5e+06,109,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"nxau","jamieuys",0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2412",17897,"1973-12-20",1.1e+07,24078133.8007948,105,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"johnphilliplaw","gordonhessler",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2413",962,"1925-06-25",2500000,923000,95,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"charliechaplin","charliechaplin",2,3,13019181,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2414",14741,"1977-11-30",1.02e+08,24078133.8007948,111,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"richarddreyfuss","herbertross",3,2,134446879,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2415",65650,"2011-01-01",5206,6e+06,93,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"orlandobloom","lancedaly",0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"None"
"2416",13501,"2007-01-25",20380,1.5e+07,93,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,"penélopecruz","jakepaltrow",3,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2417",9272,"1993-09-24",44456478,1.7e+07,87,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"macaulayculkin","josephruben",0,1,35431113,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2418",9340,"1985-06-06",61503218,1.9e+07,114,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"seanastin","richarddonner",1,5,616873399,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2419",37247,"1967-12-21",104945305,3e+06,106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"dustinhoffman","mikenichols",7,3,340118986,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2420",914,"1940-10-15",1.1e+07,2e+06,125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"charliechaplin","charliechaplin",0,1,2e+06,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2421",15487,"2005-09-30",15431177,2.5e+07,120,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"shialabeouf","billpaxton",1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2422",58492,"2011-04-22",621951,24078133.8007948,87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"morganspurlock","morganspurlock",0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2423",27191,"1952-01-10",3.6e+07,4e+06,152,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"bettyhutton","cecilbdemille",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2425",9994,"1986-07-02",38625550,1.4e+07,74,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"barrieingham","ronclements",0,1,643034466,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2426",11575,"1965-07-01",25333333,1.2e+07,160,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jacklemmon","blakeedwards",2,7,180082886,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2427",22377,"1968-07-04",1.1e+07,7e+06,142,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"johnwayne","johnwayne",1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2429",171424,"2014-09-04",6833445,5e+06,100,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,"lorenzaizzo","eliroth",0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"None"
"2430",18129,"1990-09-14",13446769,24078133.8007948,110,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"anjelicahuston","stephenfrears",0,3,104993007,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2431",32043,"1990-04-27",17037887,24078133.8007948,92,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,"jennyseagrove","williamfriedkin",0,2,44085618,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2432",47898,"1992-08-21",3721911,1.3e+07,89,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"penelopeannmiller","allanmoyle",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2433",11087,"1992-01-10",88036683,11700000,110,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"annabellasciorra","curtishanson",0,2,298073883,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2435",136795,"2013-06-27",158674180,4.3e+07,117,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"sandrabullock","paulfeig",0,2,464813728,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2437",264656,"2014-05-18",3442853,1.6e+07,122,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"hilaryswank","tommyleejones",1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2439",72710,"2013-03-22",63327201,4.4e+07,125,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,"saoirseronan","andrewniccol",0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2440",11852,"2002-12-13",35081550,24078133.8007948,104,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"robschneider","tombrady",1,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2441",590,"2002-12-27",41597830,2.5e+07,114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"nicolekidman","stephendaldry",1,0,0,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"None"
"2442",25520,"2000-09-23",5164404,1e+07,140,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"gilliananderson","terencedavies",0,1,1864266,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2443",74254,"2007-09-11",1677,130000,80,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"austinnichols","hayleycloake",0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2444",33344,"1997-10-10",626057,1500000,85,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"parkerposey","markwaters",0,2,28206648,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2446",228194,"2014-08-06",88880821,2.2e+07,122,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"helenmirren","lassehallström",2,1,194647323,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2447",11654,"1983-04-29",5979292,24078133.8007948,97,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,"catherinedeneuve","tonyscott",0,3,312718306,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2448",10632,"2003-03-11",34234008,5.5e+07,94,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,"tommyleejones","williamfriedkin",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2449",319091,"2015-02-27",411115,24078133.8007948,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"andreapino","kirbydick",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2450",10400,"1999-09-17",73956241,5e+07,146,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"denzelwashington","normanjewison",3,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2451",990,"1961-09-25",7600000,2e+06,134,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"paulnewman","robertrossen",6,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2452",68812,"2012-09-01",1969193,2e+07,105,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,"michaelshannon","arielvromen",1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"None"
"2453",28134,"1998-05-18",2197921,24078133.8007948,101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"oliverplatt","stanleytucci",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2454",124459,"2013-03-14",27437881,3e+07,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"stevecarell","donscardino",2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2455",36047,"2000-07-19",5217498,1.5e+07,105,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"susanward","marylambert",0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2456",59930,"1994-04-22",8880705,24078133.8007948,110,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"larenztate","mattyrich",0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2458",4959,"2009-02-03",60161391,5e+07,118,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,"cliveowen","tomtykwer",3,1,4212494,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2459",250658,"2014-06-27",48911,24078133.8007948,105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"aaronswartz","brianknappenberger",0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2461",9785,"2007-04-27",26810113,3e+07,102,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,"justinchatwin","davidsgoyer",0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2462",340101,"2017-04-06",12173470,32745300,117,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,"gemmaarterton","lonescherfig",0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2464",9306,"1996-08-23",49627779,4e+07,96,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"marlonbrando","johnfrankenheimer",0,1,32168970,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2465",6471,"1979-12-14",73961419,24078133.8007948,94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"stevemartin","carlreiner",5,1,18196170,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2466",41479,"2009-09-13",7022728,1e+07,96,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"davidduchovny","derrickborte",0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2467",35144,"1985-09-25",2135577,24078133.8007948,101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"meredithsalenger","jeremykagan",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2468",14873,"2003-02-07",135680000,2e+07,72,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"johngoodman","stevetrenbirth",1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2469",1885,"1984-06-22",90815558,8e+06,126,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"ralphmacchio","johngavildsen",1,1,119946358,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2470",10098,"1921-01-21",2500000,250000,68,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"charliechaplin","charliechaplin",3,4,15519181,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2471",29047,"2002-01-18",1434436,40000,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"robertevans","nanetteburstein",0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2472",625,"1984-11-02",34700291,14400000,141,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,"samwaterston","rolandjoffé",0,3,42284351,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2473",16888,"2000-10-13",13700000,2.4e+07,84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"timmeadows","reginaldhudlin",0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2474",77878,"2011-11-30",3759582,24078133.8007948,135,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"michelleyeoh","lucbesson",0,2,216571117,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2475",328589,"2015-11-13",41387687,6e+06,104,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"maggiesmith","nicholashytner",0,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"None"
"2476",12144,"1988-11-18",84460846,12300000,69,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gabrieldamon","donbluth",0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2478",70829,"2010-12-29",16700000,13400000,100,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"harveykeitel","shimhyungrae",0,0,0,1,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"None"
"2479",9361,"1992-09-25",75505856,4e+07,112,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,"danieldaylewis","michaelmann",3,4,353193495,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2480",25188,"1971-10-03",29133000,1300000,118,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"timothybottoms","peterbogdanovich",0,1,2280148,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2481",11884,"1984-07-13",28733290,1.5e+07,101,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"lanceguest","nickcastle",0,2,16292133,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2483",72277,"1977-01-01",1258000,810000,106,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,"richardchamberlain","peterweir",0,5,375771086,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2484",243940,"2015-01-29",64110728,3300000,83,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"oliviawilde","davidgelb",0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2485",17653,"1993-03-04",3956913,24078133.8007948,106,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"jetli","coreyyuenkwai",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2486",31525,"2002-06-07",6e+06,3e+06,155,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"ajaydevgn","rajkumarsantoshi",1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2487",1842,"1972-08-01",2.2e+07,1e+05,90,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,"vernstierman","charlesbpierce",0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2488",233423,"2013-02-22",1.5e+07,24078133.8007948,80,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"christopherplummer","nancyflorencesavard",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2490",38665,"1981-08-20",2945600,1.8e+07,98,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,"christopherlloyd","williamafraker",1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2492",11615,"2003-02-21",38955598,5e+07,130,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,"kevinspacey","alanparker",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2493",10388,"1999-05-15",3193102,1e+07,89,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,"terencestamp","stevensoderbergh",1,5,424717864,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2495",10897,"1994-08-05",67308282,24078133.8007948,82,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"bughall","penelopespheeris",0,1,32,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2496",24100,"2000-10-27",13555988,2.2e+07,95,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"richardegrant","uliedel",0,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2497",1541,"1991-05-24",45361000,1.6e+07,130,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,"susansarandon","ridleyscott",2,5,1016521654,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"2498",75250,"1997-10-03",10082,24078133.8007948,124,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"katecapshaw","johnpatrickkelley",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
